Game Date,Team,Opponent,GS,AB,Runs,Hits,2B,3B,HR,RBI,BB,IBB,HBP,K,SB,CS,SH,SF,GDP,CI,bats,hitter_name,FANTASY_PTS
"06/17/2017
(1)
",MIN,Vs. CLE,1,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,R,Dozier,5
"06/17/2017
(2)
",MIN,Vs. CLE,1,4,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,R,Dozier,14
"06/18/2017
",MIN,Vs. CLE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,Dozier,0
"06/20/2017
",MIN,Vs. CHA,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,R,Dozier,0
"06/21/2017
",MIN,Vs. CHA,1,4,0,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,R,Dozier,17
"06/22/2017
",MIN,Vs. CHA,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,R,Dozier,0
"06/23/2017
",MIN,At CLE,1,4,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,R,Dozier,15
"06/24/2017
",MIN,At CLE,1,4,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,R,Dozier,16
"06/25/2017
",MIN,At CLE,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,R,Dozier,2
"06/26/2017
",MIN,At BOS,1,4,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,R,Dozier,3
"06/27/2017
",MIN,At BOS,1,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,R,Dozier,3
"06/28/2017
",MIN,At BOS,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,R,Dozier,0
"06/29/2017
",MIN,At BOS,1,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,R,Dozier,10
"06/30/2017
",MIN,At KCA,1,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,R,Dozier,3
"07/01/2017
(1)
",MIN,At KCA,1,5,0,1,0,0,0,2,1,0,0,2,0,0,0,0,0,0,R,Dozier,9
"07/02/2017
",MIN,At KCA,1,5,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,R,Dozier,5
"07/05/2017
",MIN,Vs. LAA,1,4,0,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,R,Dozier,7
"07/06/2017
",MIN,Vs. BAL,1,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,R,Dozier,0
"07/07/2017
",MIN,Vs. BAL,1,5,1,2,0,1,0,1,0,0,0,2,0,0,0,0,0,0,R,Dozier,15
"07/08/2017
",MIN,Vs. BAL,1,4,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,R,Dozier,2
"07/09/2017
",MIN,Vs. BAL,1,3,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,R,Dozier,6
"07/14/2017
",MIN,At HOU,1,5,1,2,1,0,1,4,0,0,0,2,0,0,0,0,0,0,R,Dozier,25
"07/15/2017
",MIN,At HOU,1,4,1,2,0,0,1,1,1,1,0,1,0,0,0,0,0,0,R,Dozier,19
"07/16/2017
",MIN,At HOU,1,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,R,Dozier,5
"07/17/2017
",MIN,Vs. NYA,1,5,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,R,Dozier,6
"07/18/2017
",MIN,Vs. NYA,1,3,1,1,0,1,0,1,2,0,0,1,0,0,0,0,0,0,R,Dozier,16
"07/19/2017
",MIN,Vs. NYA,1,2,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,R,Dozier,11
"07/21/2017
",MIN,Vs. DET,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,Dozier,3
"07/22/2017
",MIN,Vs. DET,1,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,R,Dozier,5
"07/23/2017
",MIN,Vs. DET,1,4,2,2,1,0,1,1,1,0,0,1,0,0,0,0,1,0,R,Dozier,23
"07/24/2017
",MIN,At LAN,1,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,R,Dozier,0
"07/25/2017
",MIN,At LAN,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,R,Dozier,2
"07/26/2017
",MIN,At LAN,1,4,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,R,Dozier,12
"07/28/2017
",MIN,At OAK,1,5,1,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,R,Dozier,7
"07/29/2017
",MIN,At OAK,1,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,R,Dozier,3
"07/30/2017
",MIN,At OAK,1,6,1,1,0,0,1,1,0,0,0,5,0,0,0,0,0,0,R,Dozier,14
"08/01/2017
",MIN,At SDN,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,Dozier,0
"08/03/2017
",MIN,Vs. TEX,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,Dozier,0
"08/04/2017
",MIN,Vs. TEX,1,5,3,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,R,Dozier,33
"08/05/2017
",MIN,Vs. TEX,1,3,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,R,Dozier,5
"08/06/2017
",MIN,Vs. TEX,1,3,1,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,R,Dozier,16
"08/07/2017
",MIN,Vs. MIL,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,R,Dozier,0
"08/08/2017
",MIN,Vs. MIL,1,5,2,3,0,0,1,5,0,0,0,1,0,0,0,0,0,0,R,Dozier,30
"08/09/2017
",MIN,At MIL,1,4,2,3,1,0,1,1,0,0,1,0,1,0,0,0,0,0,R,Dozier,31
"08/10/2017
",MIN,At MIL,1,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,R,Dozier,0
"08/11/2017
",MIN,At DET,1,4,3,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,R,Dozier,21
"08/12/2017
",MIN,At DET,1,6,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,R,Dozier,13
"08/13/2017
",MIN,At DET,1,5,1,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,R,Dozier,17
"08/15/2017
",MIN,Vs. CLE,1,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,R,Dozier,0
"08/17/2017
(1)
",MIN,Vs. CLE,1,4,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,R,Dozier,2
"08/17/2017
(2)
",MIN,Vs. CLE,1,3,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,R,Dozier,12
"08/18/2017
",MIN,Vs. ARI,1,4,1,1,0,0,1,1,1,1,0,3,0,0,0,0,0,0,R,Dozier,16
"08/19/2017
",MIN,Vs. ARI,1,3,1,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,R,Dozier,14
"08/20/2017
",MIN,Vs. ARI,1,2,3,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,R,Dozier,24
"08/21/2017
(1)
",MIN,At CHA,1,4,1,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,R,Dozier,17
"08/21/2017
(2)
",MIN,At CHA,1,4,1,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,R,Dozier,21
"08/22/2017
",MIN,At CHA,1,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,R,Dozier,2
"08/23/2017
",MIN,At CHA,1,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,R,Dozier,4
"08/24/2017
",MIN,At CHA,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,R,Dozier,2
"08/25/2017
",MIN,At TOR,1,4,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,R,Dozier,15
"08/26/2017
",MIN,At TOR,1,5,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,R,Dozier,5
"08/27/2017
",MIN,At TOR,1,5,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,R,Dozier,8
"08/29/2017
",MIN,Vs. CHA,1,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,R,Dozier,4
"08/30/2017
",MIN,Vs. CHA,1,5,1,4,1,0,0,2,1,0,0,0,0,0,0,0,0,0,R,Dozier,22
"08/31/2017
",MIN,Vs. CHA,1,4,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,R,Dozier,11
"09/01/2017
",MIN,Vs. KCA,1,4,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,R,Dozier,14
"09/02/2017
",MIN,Vs. KCA,1,2,3,1,0,0,1,3,2,0,0,0,0,0,0,0,0,0,R,Dozier,26
"09/03/2017
",MIN,Vs. KCA,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,Dozier,0
"09/04/2017
",MIN,At TBA,1,3,1,1,0,0,1,2,1,0,0,1,0,0,0,0,0,0,R,Dozier,18
"09/05/2017
",MIN,At TBA,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,Dozier,0
"09/06/2017
",MIN,At TBA,1,4,2,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,R,Dozier,18
"09/07/2017
",MIN,At KCA,1,4,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,R,Dozier,2
"09/08/2017
",MIN,At KCA,1,5,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,R,Dozier,15
"09/09/2017
",MIN,At KCA,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,R,Dozier,0
"09/10/2017
",MIN,At KCA,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,R,Dozier,0
"09/12/2017
",MIN,Vs. SDN,1,4,1,3,0,1,1,1,0,0,1,1,0,0,0,0,0,0,R,Dozier,27
"09/13/2017
",MIN,Vs. SDN,1,4,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,R,Dozier,2
"09/14/2017
",MIN,Vs. TOR,1,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,R,Dozier,4
"09/15/2017
",MIN,Vs. TOR,1,4,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,R,Dozier,17
"09/16/2017
",MIN,Vs. TOR,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,Dozier,3
"09/17/2017
",MIN,Vs. TOR,1,5,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,R,Dozier,12
"09/18/2017
",MIN,At NYA,1,3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,R,Dozier,2
"09/19/2017
",MIN,At NYA,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,R,Dozier,7
"09/20/2017
",MIN,At NYA,1,3,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,R,Dozier,7
"09/21/2017
",MIN,At DET,1,4,1,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,R,Dozier,4
"09/22/2017
",MIN,At DET,1,5,2,2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,R,Dozier,24
"09/23/2017
",MIN,At DET,1,4,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,R,Dozier,12
"09/24/2017
",MIN,At DET,1,5,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,R,Dozier,12
"09/26/2017
",MIN,At CLE,1,5,3,3,1,0,1,3,0,0,0,1,0,0,0,0,0,0,R,Dozier,30
"09/27/2017
",MIN,At CLE,1,3,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,R,Dozier,7
"09/29/2017
",MIN,Vs. DET,1,3,2,2,1,0,1,3,2,0,0,1,0,0,0,0,0,0,R,Dozier,29
"10/01/2017
",MIN,Vs. DET,1,2,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,R,Dozier,12
"05/12/2017
",DET,At LAA,1,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,R,JD_Martinez,3
"05/13/2017
",DET,At LAA,1,4,2,3,0,0,2,3,0,0,0,0,0,0,0,0,0,0,R,JD_Martinez,33
"05/14/2017
",DET,At LAA,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,R,JD_Martinez,2
"05/16/2017
",DET,Vs. BAL,1,3,2,2,0,0,2,5,4,2,0,0,0,0,0,0,1,0,R,JD_Martinez,42
"05/17/2017
",DET,Vs. BAL,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,R,JD_Martinez,7
"05/18/2017
",DET,Vs. BAL,1,1,2,1,0,0,1,3,3,0,0,0,0,0,0,0,0,0,R,JD_Martinez,26
"05/19/2017
",DET,Vs. TEX,1,5,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,R,JD_Martinez,6
"05/20/2017
",DET,Vs. TEX,1,2,2,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,R,JD_Martinez,20
"05/21/2017
",DET,Vs. TEX,1,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,R,JD_Martinez,0
"05/22/2017
",DET,At HOU,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,R,JD_Martinez,0
"05/23/2017
",DET,At HOU,1,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,R,JD_Martinez,5
"05/25/2017
",DET,At HOU,1,4,2,2,1,0,1,1,1,0,0,2,0,0,0,0,0,0,R,JD_Martinez,23
"05/26/2017
",DET,At CHA,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,R,JD_Martinez,0
"05/27/2017
(1)
",DET,At CHA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,R,JD_Martinez,0
"05/27/2017
(2)
",DET,At CHA,1,3,0,0,0,0,0,1,1,0,0,2,0,0,0,1,1,0,R,JD_Martinez,4
"05/28/2017
",DET,At CHA,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,JD_Martinez,0
"05/29/2017
",DET,At KCA,1,5,1,1,0,0,1,3,0,0,0,0,0,0,0,0,1,0,R,JD_Martinez,18
"05/30/2017
",DET,At KCA,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,R,JD_Martinez,0
"05/31/2017
",DET,At KCA,1,4,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,R,JD_Martinez,11
"06/02/2017
",DET,Vs. CHA,1,5,2,3,1,1,1,2,0,0,0,1,0,0,0,0,0,0,R,JD_Martinez,31
"06/03/2017
",DET,Vs. CHA,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,JD_Martinez,0
"06/04/2017
",DET,Vs. CHA,1,4,2,2,1,0,1,1,1,1,0,0,0,0,0,0,1,0,R,JD_Martinez,23
"06/06/2017
",DET,Vs. LAA,1,3,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,R,JD_Martinez,5
"06/07/2017
",DET,Vs. LAA,1,4,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,R,JD_Martinez,5
"06/08/2017
",DET,Vs. LAA,1,4,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,R,JD_Martinez,5
"06/09/2017
",DET,At BOS,1,4,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,R,JD_Martinez,11
"06/10/2017
",DET,At BOS,1,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,R,JD_Martinez,0
"06/11/2017
",DET,At BOS,1,4,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,R,JD_Martinez,12
"06/13/2017
",DET,Vs. ARI,1,4,1,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,R,JD_Martinez,16
"06/14/2017
",DET,Vs. ARI,1,4,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,R,JD_Martinez,3
"06/15/2017
",DET,Vs. TBA,1,4,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,R,JD_Martinez,10
"06/16/2017
",DET,Vs. TBA,1,3,3,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,R,JD_Martinez,14
"06/17/2017
",DET,Vs. TBA,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,R,JD_Martinez,2
"06/18/2017
",DET,Vs. TBA,1,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,R,JD_Martinez,0
"06/19/2017
",DET,At SEA,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,R,JD_Martinez,4
"06/20/2017
",DET,At SEA,1,4,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,R,JD_Martinez,17
"06/21/2017
",DET,At SEA,1,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,R,JD_Martinez,12
"06/22/2017
",DET,At SEA,1,4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,R,JD_Martinez,7
"06/23/2017
",DET,At SDN,1,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,R,JD_Martinez,0
"06/24/2017
",DET,At SDN,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,R,JD_Martinez,0
"06/25/2017
",DET,At SDN,1,4,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,R,JD_Martinez,10
"06/27/2017
",DET,Vs. KCA,1,3,1,2,0,1,1,1,1,0,0,1,0,0,0,0,0,0,R,JD_Martinez,24
"06/28/2017
",DET,Vs. KCA,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,R,JD_Martinez,0
"06/29/2017
",DET,Vs. KCA,1,3,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,R,JD_Martinez,7
"07/01/2017
(1)
",DET,Vs. CLE,1,4,2,2,0,0,1,1,1,0,0,0,0,0,0,0,1,0,R,JD_Martinez,21
"07/01/2017
(2)
",DET,Vs. CLE,1,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,R,JD_Martinez,3
"07/02/2017
",DET,Vs. CLE,1,2,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,R,JD_Martinez,12
"07/04/2017
",DET,Vs. SFN,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,R,JD_Martinez,0
"07/05/2017
",DET,Vs. SFN,1,4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,R,JD_Martinez,7
"07/06/2017
",DET,Vs. SFN,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,JD_Martinez,5
"07/07/2017
",DET,At CLE,1,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,R,JD_Martinez,5
"07/08/2017
",DET,At CLE,1,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,R,JD_Martinez,7
"07/09/2017
",DET,At CLE,1,5,2,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,R,JD_Martinez,15
"07/14/2017
",DET,Vs. TOR,1,4,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,R,JD_Martinez,3
"07/15/2017
",DET,Vs. TOR,1,5,1,3,1,0,1,5,0,0,0,2,0,0,0,0,0,0,R,JD_Martinez,30
"07/16/2017
",DET,Vs. TOR,1,2,1,1,0,0,1,2,2,0,0,0,1,0,0,1,0,0,R,JD_Martinez,25
"07/17/2017
",DET,At KCA,1,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,R,JD_Martinez,2
"07/19/2017
",ARI,At CIN,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,R,JD_Martinez,0
"07/23/2017
",ARI,Vs. WSH,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,R,JD_Martinez,2
"07/24/2017
",ARI,Vs. ATL,1,5,1,1,0,0,1,3,0,0,0,1,0,0,0,0,0,0,R,JD_Martinez,18
"07/25/2017
",ARI,Vs. ATL,1,5,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,R,JD_Martinez,5
"07/26/2017
",ARI,Vs. ATL,1,4,2,2,0,0,2,4,1,0,0,1,0,0,0,0,0,0,R,JD_Martinez,34
"07/27/2017
",ARI,At SLN,1,4,1,1,0,0,1,4,0,0,0,1,0,0,0,0,0,0,R,JD_Martinez,20
"07/28/2017
",ARI,At SLN,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,R,JD_Martinez,0
"07/29/2017
",ARI,At SLN,1,5,1,1,0,0,1,1,0,0,0,3,0,0,0,0,1,0,R,JD_Martinez,14
"07/30/2017
",ARI,At SLN,1,3,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,R,JD_Martinez,7
"08/01/2017
",ARI,At CHN,1,3,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,R,JD_Martinez,4
"08/02/2017
",ARI,At CHN,1,3,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,R,JD_Martinez,2
"08/03/2017
",ARI,At CHN,1,3,2,1,0,0,1,1,2,0,0,2,0,0,0,0,0,0,R,JD_Martinez,20
"08/04/2017
",ARI,At SFN,1,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,R,JD_Martinez,0
"08/05/2017
",ARI,At SFN,1,4,0,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,R,JD_Martinez,20
"08/06/2017
",ARI,At SFN,1,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,R,JD_Martinez,3
"08/08/2017
",ARI,Vs. LAN,1,3,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,R,JD_Martinez,7
"08/09/2017
",ARI,Vs. LAN,1,4,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,R,JD_Martinez,10
"08/10/2017
",ARI,Vs. LAN,1,3,1,1,0,0,1,1,1,0,0,2,0,0,0,0,0,0,R,JD_Martinez,16
"08/11/2017
",ARI,Vs. CHN,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,R,JD_Martinez,2
"08/12/2017
",ARI,Vs. CHN,1,3,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,R,JD_Martinez,14
"08/13/2017
",ARI,Vs. CHN,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,R,JD_Martinez,2
"08/14/2017
",ARI,Vs. HOU,1,4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,R,JD_Martinez,7
"08/15/2017
",ARI,Vs. HOU,1,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,R,JD_Martinez,0
"08/16/2017
",ARI,At HOU,1,4,1,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,R,JD_Martinez,17
"08/17/2017
",ARI,At HOU,1,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,R,JD_Martinez,3
"08/19/2017
",ARI,At MIN,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,R,JD_Martinez,0
"08/20/2017
",ARI,At MIN,1,4,1,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,R,JD_Martinez,14
"08/21/2017
",ARI,At NYN,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,R,JD_Martinez,5
"08/22/2017
",ARI,At NYN,1,4,1,1,0,0,1,3,0,0,0,2,0,0,0,0,0,0,R,JD_Martinez,18
"08/23/2017
",ARI,At NYN,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,R,JD_Martinez,5
"08/24/2017
",ARI,At NYN,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,R,JD_Martinez,0
"08/25/2017
",ARI,Vs. SFN,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,R,JD_Martinez,2
"08/26/2017
",ARI,Vs. SFN,1,3,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,R,JD_Martinez,14
"08/27/2017
",ARI,Vs. SFN,1,4,3,2,0,0,2,2,1,0,0,1,0,0,0,0,1,0,R,JD_Martinez,32
"08/29/2017
",ARI,Vs. LAN,1,4,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,R,JD_Martinez,7
"08/30/2017
",ARI,Vs. LAN,1,3,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,R,JD_Martinez,7
"08/31/2017
",ARI,Vs. LAN,1,3,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,R,JD_Martinez,4
"09/01/2017
",ARI,At COL,1,3,2,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,R,JD_Martinez,13
"09/02/2017
",ARI,At COL,1,5,1,2,0,0,1,4,0,0,0,2,0,0,0,0,0,0,R,JD_Martinez,23
"09/04/2017
",ARI,At LAN,1,5,4,4,0,0,4,6,0,0,0,1,0,0,0,0,0,0,R,JD_Martinez,60
"09/05/2017
",ARI,At LAN,1,5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,R,JD_Martinez,7
"09/06/2017
",ARI,At LAN,1,4,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,R,JD_Martinez,2
"09/08/2017
",ARI,Vs. SDN,1,5,1,1,0,0,1,2,0,0,0,3,0,0,0,0,0,0,R,JD_Martinez,16
"09/09/2017
",ARI,Vs. SDN,1,5,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,R,JD_Martinez,14
"09/10/2017
",ARI,Vs. SDN,1,4,2,2,0,0,2,2,0,0,0,2,0,0,0,0,0,0,R,JD_Martinez,28
"09/11/2017
",ARI,Vs. COL,1,4,2,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,R,JD_Martinez,22
"09/12/2017
",ARI,Vs. COL,1,4,1,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,R,JD_Martinez,19
"09/13/2017
",ARI,Vs. COL,1,3,2,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,R,JD_Martinez,15
"09/14/2017
",ARI,Vs. COL,1,4,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,R,JD_Martinez,19
"09/16/2017
",ARI,At SFN,1,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,R,JD_Martinez,0
"09/17/2017
",ARI,At SFN,1,4,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,R,JD_Martinez,19
"09/18/2017
",ARI,At SDN,1,3,0,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,R,JD_Martinez,7
"09/19/2017
",ARI,At SDN,1,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,R,JD_Martinez,0
"09/20/2017
",ARI,At SDN,1,5,1,1,0,0,1,2,0,0,0,0,0,0,0,0,1,0,R,JD_Martinez,16
"09/22/2017
",ARI,Vs. MIA,1,4,3,3,1,0,1,2,1,0,0,0,0,0,0,0,1,0,R,JD_Martinez,30
"09/23/2017
",ARI,Vs. MIA,1,3,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,R,JD_Martinez,16
"09/24/2017
",ARI,Vs. MIA,1,5,0,2,0,0,0,1,0,0,0,3,0,0,0,0,0,0,R,JD_Martinez,8
"09/26/2017
",ARI,Vs. SFN,1,4,1,3,1,0,1,6,0,0,0,1,0,0,0,0,0,0,R,JD_Martinez,32
"09/27/2017
",ARI,Vs. SFN,1,4,1,2,0,0,1,1,0,0,0,1,0,0,0,0,1,0,R,JD_Martinez,17
"09/29/2017
",ARI,At KCA,1,4,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0,R,JD_Martinez,5
"09/30/2017
",ARI,At KCA,1,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,R,JD_Martinez,3
