Game Date,Team,Opponent,GS,AB,Runs,Hits,2B,3B,HR,RBI,BB,IBB,HBP,K,SB,CS,SH,SF,GDP,CI,bats,hitter_name,FANTASY_PTS
"04/06/2016
",BAL,Vs. MIN,1,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,R,Mark_Trumbo,4
"04/07/2016
",BAL,Vs. MIN,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,Mark_Trumbo,5
"04/08/2016
",BAL,Vs. TBA,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,Mark_Trumbo,6
"04/10/2016
",BAL,Vs. TBA,1,4,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,R,Mark_Trumbo,6
"04/11/2016
",BAL,At BOS,1,5,1,1,0,0,1,3,0,0,0,1,0,0,0,0,0,0,R,Mark_Trumbo,18
"04/12/2016
",BAL,At BOS,1,4,3,3,1,0,1,2,0,0,1,0,0,0,0,0,0,0,R,Mark_Trumbo,30
"04/13/2016
",BAL,At BOS,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,R,Mark_Trumbo,0
"04/14/2016
",BAL,At TEX,1,4,1,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,R,Mark_Trumbo,14
"04/15/2016
",BAL,At TEX,1,4,2,2,0,0,2,5,0,0,0,1,0,0,0,0,0,0,R,Mark_Trumbo,34
"04/16/2016
",BAL,At TEX,1,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,R,Mark_Trumbo,5
"04/19/2016
",BAL,Vs. TOR,1,3,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,R,Mark_Trumbo,7
"04/20/2016
",BAL,Vs. TOR,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,R,Mark_Trumbo,3
"04/21/2016
",BAL,Vs. TOR,1,3,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,R,Mark_Trumbo,5
"04/22/2016
",BAL,At KCA,1,4,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,R,Mark_Trumbo,7
"04/23/2016
",BAL,At KCA,1,5,0,3,1,0,0,4,0,0,0,1,0,0,0,0,0,0,R,Mark_Trumbo,19
"04/24/2016
",BAL,At KCA,1,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,R,Mark_Trumbo,5
"04/25/2016
",BAL,At TBA,1,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,R,Mark_Trumbo,3
"04/26/2016
",BAL,At TBA,1,4,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,R,Mark_Trumbo,8
"04/27/2016
",BAL,At TBA,1,3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,R,Mark_Trumbo,2
"04/28/2016
",BAL,Vs. CHA,1,4,1,1,0,0,1,1,1,0,0,2,0,0,0,0,0,0,R,Mark_Trumbo,16
"04/29/2016
",BAL,Vs. CHA,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,R,Mark_Trumbo,2
"04/30/2016
",BAL,Vs. CHA,1,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,R,Mark_Trumbo,5
"05/01/2016
",BAL,Vs. CHA,1,5,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,R,Mark_Trumbo,3
"05/03/2016
",BAL,Vs. NYA,1,4,2,2,0,0,2,3,0,0,0,1,0,0,0,0,0,0,R,Mark_Trumbo,30
"05/04/2016
",BAL,Vs. NYA,1,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,R,Mark_Trumbo,3
"05/05/2016
",BAL,Vs. NYA,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,R,Mark_Trumbo,2
"05/07/2016
(1)
",BAL,Vs. OAK,1,4,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,R,Mark_Trumbo,2
"05/07/2016
(2)
",BAL,Vs. OAK,1,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,R,Mark_Trumbo,5
"05/08/2016
",BAL,Vs. OAK,1,5,1,3,0,1,1,2,0,0,0,0,0,0,0,0,0,0,R,Mark_Trumbo,27
"05/10/2016
",BAL,At MIN,1,5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,R,Mark_Trumbo,7
"05/11/2016
",BAL,At MIN,1,5,2,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,R,Mark_Trumbo,30
"05/12/2016
",BAL,Vs. DET,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,R,Mark_Trumbo,2
"05/13/2016
",BAL,Vs. DET,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,R,Mark_Trumbo,0
"05/14/2016
",BAL,Vs. DET,1,4,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,R,Mark_Trumbo,14
"05/15/2016
",BAL,Vs. DET,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,R,Mark_Trumbo,2
"05/17/2016
",BAL,Vs. SEA,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,Mark_Trumbo,0
"05/18/2016
",BAL,Vs. SEA,1,4,2,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,R,Mark_Trumbo,19
"05/19/2016
",BAL,Vs. SEA,1,4,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,R,Mark_Trumbo,6
"05/20/2016
",BAL,At LAA,1,5,1,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,R,Mark_Trumbo,16
"05/21/2016
",BAL,At LAA,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,R,Mark_Trumbo,2
"05/22/2016
",BAL,At LAA,1,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,R,Mark_Trumbo,0
"05/24/2016
",BAL,At HOU,1,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,R,Mark_Trumbo,0
"05/25/2016
",BAL,At HOU,1,5,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,R,Mark_Trumbo,5
"05/26/2016
",BAL,At HOU,1,4,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,R,Mark_Trumbo,14
"05/27/2016
",BAL,At CLE,1,4,1,2,0,0,1,2,1,0,0,1,0,0,0,0,0,0,R,Mark_Trumbo,21
"05/28/2016
",BAL,At CLE,1,4,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,R,Mark_Trumbo,15
"05/29/2016
",BAL,At CLE,1,4,0,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,R,Mark_Trumbo,11
"05/30/2016
",BAL,Vs. BOS,1,3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,R,Mark_Trumbo,2
"05/31/2016
",BAL,Vs. BOS,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,R,Mark_Trumbo,0
"06/01/2016
",BAL,Vs. BOS,1,3,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,R,Mark_Trumbo,13
"06/02/2016
",BAL,Vs. BOS,1,4,2,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,R,Mark_Trumbo,30
"06/03/2016
",BAL,Vs. NYA,1,4,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,R,Mark_Trumbo,15
"06/04/2016
",BAL,Vs. NYA,1,4,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,R,Mark_Trumbo,14
"06/05/2016
",BAL,Vs. NYA,1,3,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,R,Mark_Trumbo,4
"06/06/2016
",BAL,Vs. KCA,1,4,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,R,Mark_Trumbo,17
"06/07/2016
",BAL,Vs. KCA,1,4,2,2,1,0,1,4,0,0,0,0,0,0,0,0,0,0,R,Mark_Trumbo,27
"06/08/2016
",BAL,Vs. KCA,1,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,R,Mark_Trumbo,0
"06/09/2016
",BAL,At TOR,1,5,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,R,Mark_Trumbo,8
"06/10/2016
",BAL,At TOR,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,R,Mark_Trumbo,2
"06/11/2016
",BAL,At TOR,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,R,Mark_Trumbo,5
"06/12/2016
",BAL,At TOR,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,R,Mark_Trumbo,0
"06/14/2016
",BAL,At BOS,1,4,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,R,Mark_Trumbo,3
"06/15/2016
",BAL,At BOS,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,Mark_Trumbo,6
"06/16/2016
",BAL,At BOS,1,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,R,Mark_Trumbo,0
"06/17/2016
",BAL,Vs. TOR,1,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,R,Mark_Trumbo,5
"06/18/2016
",BAL,Vs. TOR,1,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,R,Mark_Trumbo,4
"06/19/2016
",BAL,Vs. TOR,1,5,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,R,Mark_Trumbo,5
"06/20/2016
",BAL,At TEX,1,4,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,R,Mark_Trumbo,8
"06/21/2016
",BAL,Vs. SDN,1,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,R,Mark_Trumbo,0
"06/22/2016
",BAL,Vs. SDN,1,4,2,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,R,Mark_Trumbo,24
"06/24/2016
",BAL,Vs. TBA,1,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,R,Mark_Trumbo,4
"06/25/2016
(1)
",BAL,Vs. TBA,1,3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,R,Mark_Trumbo,2
"06/25/2016
(2)
",BAL,Vs. TBA,1,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,R,Mark_Trumbo,7
"06/26/2016
",BAL,Vs. TBA,1,5,1,2,0,0,1,3,0,0,0,2,0,0,0,0,0,0,R,Mark_Trumbo,21
"06/28/2016
",BAL,At SDN,1,5,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,R,Mark_Trumbo,8
"06/29/2016
",BAL,At SDN,1,5,2,2,1,0,1,4,0,0,0,1,0,0,0,0,0,0,R,Mark_Trumbo,27
"06/30/2016
",BAL,At SEA,1,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,R,Mark_Trumbo,3
"07/01/2016
",BAL,At SEA,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,R,Mark_Trumbo,0
"07/02/2016
",BAL,At SEA,1,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,R,Mark_Trumbo,5
"07/03/2016
",BAL,At SEA,1,4,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,R,Mark_Trumbo,19
"07/04/2016
",BAL,At LAN,1,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,R,Mark_Trumbo,5
"07/05/2016
",BAL,At LAN,1,3,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,R,Mark_Trumbo,7
"07/06/2016
",BAL,At LAN,1,6,3,3,1,0,2,2,1,1,0,1,0,0,0,0,0,0,R,Mark_Trumbo,37
"07/08/2016
",BAL,Vs. LAA,1,4,1,2,0,0,1,3,1,0,0,1,0,0,0,0,0,0,R,Mark_Trumbo,23
"07/09/2016
",BAL,Vs. LAA,1,4,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,R,Mark_Trumbo,14
"07/10/2016
",BAL,Vs. LAA,1,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,R,Mark_Trumbo,9
"07/15/2016
",BAL,At TBA,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,Mark_Trumbo,6
"07/16/2016
",BAL,At TBA,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,Mark_Trumbo,3
"07/17/2016
",BAL,At TBA,1,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,R,Mark_Trumbo,0
"07/18/2016
",BAL,At NYA,1,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,R,Mark_Trumbo,5
"07/19/2016
",BAL,At NYA,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,R,Mark_Trumbo,0
"07/20/2016
",BAL,At NYA,1,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,R,Mark_Trumbo,7
"07/21/2016
",BAL,At NYA,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,Mark_Trumbo,0
"07/22/2016
",BAL,Vs. CLE,1,4,1,2,0,0,1,3,0,0,0,1,0,0,0,0,0,0,R,Mark_Trumbo,21
"07/23/2016
",BAL,Vs. CLE,1,4,1,1,0,0,1,2,0,0,0,2,0,0,0,0,0,0,R,Mark_Trumbo,16
"07/24/2016
",BAL,Vs. CLE,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,R,Mark_Trumbo,2
"07/25/2016
",BAL,Vs. COL,1,3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,R,Mark_Trumbo,2
"07/26/2016
",BAL,Vs. COL,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,Mark_Trumbo,0
"07/27/2016
",BAL,Vs. COL,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,R,Mark_Trumbo,0
"07/28/2016
",BAL,At MIN,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,R,Mark_Trumbo,5
"07/29/2016
",BAL,At TOR,1,4,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,R,Mark_Trumbo,9
"07/30/2016
",BAL,At TOR,1,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,R,Mark_Trumbo,0
"07/31/2016
",BAL,At TOR,1,5,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,R,Mark_Trumbo,7
"08/02/2016
",BAL,Vs. TEX,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,R,Mark_Trumbo,0
"08/03/2016
",BAL,Vs. TEX,1,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,R,Mark_Trumbo,7
"08/04/2016
",BAL,Vs. TEX,1,4,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,R,Mark_Trumbo,14
"08/05/2016
",BAL,At CHA,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,Mark_Trumbo,3
"08/06/2016
",BAL,At CHA,1,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,R,Mark_Trumbo,5
"08/08/2016
",BAL,At OAK,1,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,R,Mark_Trumbo,0
"08/09/2016
",BAL,At OAK,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,R,Mark_Trumbo,0
"08/10/2016
",BAL,At OAK,1,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,R,Mark_Trumbo,0
"08/11/2016
",BAL,At OAK,1,4,2,2,0,0,1,5,0,0,0,2,0,0,0,0,0,0,R,Mark_Trumbo,27
"08/12/2016
",BAL,At SFN,1,4,1,1,0,0,1,2,0,0,0,2,0,0,0,0,1,0,R,Mark_Trumbo,16
"08/13/2016
",BAL,At SFN,1,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,R,Mark_Trumbo,0
"08/14/2016
",BAL,At SFN,1,4,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,R,Mark_Trumbo,16
"08/16/2016
",BAL,Vs. BOS,1,3,1,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,R,Mark_Trumbo,4
"08/17/2016
",BAL,Vs. BOS,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,Mark_Trumbo,0
"08/18/2016
",BAL,Vs. HOU,1,4,1,1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,R,Mark_Trumbo,20
"08/19/2016
",BAL,Vs. HOU,1,3,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,R,Mark_Trumbo,18
"08/20/2016
",BAL,Vs. HOU,1,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,R,Mark_Trumbo,0
"08/21/2016
",BAL,Vs. HOU,1,3,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,R,Mark_Trumbo,16
"08/22/2016
",BAL,Vs. WSH,1,2,1,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,R,Mark_Trumbo,18
"08/23/2016
",BAL,Vs. WSH,1,5,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,R,Mark_Trumbo,10
"08/24/2016
",BAL,At WSH,1,2,2,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,R,Mark_Trumbo,10
"08/25/2016
",BAL,At WSH,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,R,Mark_Trumbo,8
"08/26/2016
",BAL,At NYA,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,R,Mark_Trumbo,2
"08/27/2016
",BAL,At NYA,1,2,2,1,0,0,1,1,2,0,0,1,0,0,0,0,0,0,R,Mark_Trumbo,20
"08/28/2016
",BAL,At NYA,1,4,1,1,0,0,1,2,0,0,0,2,0,0,0,0,1,0,R,Mark_Trumbo,16
"08/29/2016
",BAL,Vs. TOR,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,R,Mark_Trumbo,2
"08/30/2016
",BAL,Vs. TOR,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,R,Mark_Trumbo,0
"08/31/2016
",BAL,Vs. TOR,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,Mark_Trumbo,3
"09/02/2016
",BAL,Vs. NYA,1,4,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,R,Mark_Trumbo,17
"09/03/2016
",BAL,Vs. NYA,1,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,R,Mark_Trumbo,9
"09/04/2016
",BAL,Vs. NYA,1,2,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,R,Mark_Trumbo,6
"09/05/2016
",BAL,At TBA,1,3,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,R,Mark_Trumbo,16
"09/06/2016
",BAL,At TBA,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,R,Mark_Trumbo,0
"09/07/2016
",BAL,At TBA,1,4,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,R,Mark_Trumbo,9
"09/09/2016
",BAL,At DET,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,R,Mark_Trumbo,0
"09/10/2016
",BAL,At DET,1,4,0,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,R,Mark_Trumbo,7
"09/11/2016
",BAL,At DET,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,R,Mark_Trumbo,0
"09/12/2016
",BAL,At BOS,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,R,Mark_Trumbo,0
"09/13/2016
",BAL,At BOS,1,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,R,Mark_Trumbo,3
"09/14/2016
",BAL,At BOS,1,3,1,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,R,Mark_Trumbo,14
"09/15/2016
",BAL,Vs. TBA,1,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,R,Mark_Trumbo,4
"09/18/2016
",BAL,Vs. TBA,1,4,1,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,R,Mark_Trumbo,17
"09/19/2016
",BAL,Vs. BOS,1,4,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,R,Mark_Trumbo,7
"09/20/2016
",BAL,Vs. BOS,1,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,R,Mark_Trumbo,0
"09/21/2016
",BAL,Vs. BOS,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,Mark_Trumbo,3
"09/22/2016
",BAL,Vs. BOS,1,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,R,Mark_Trumbo,0
"09/23/2016
",BAL,Vs. ARI,1,5,1,2,1,0,1,1,1,0,0,1,0,0,0,0,0,0,R,Mark_Trumbo,21
"09/24/2016
",BAL,Vs. ARI,1,3,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,R,Mark_Trumbo,19
"09/25/2016
",BAL,Vs. ARI,1,3,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,R,Mark_Trumbo,2
"09/27/2016
",BAL,At TOR,1,4,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,R,Mark_Trumbo,8
"09/28/2016
",BAL,At TOR,1,4,1,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,R,Mark_Trumbo,14
"09/29/2016
",BAL,At TOR,1,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,R,Mark_Trumbo,10
"09/30/2016
",BAL,At NYA,1,5,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,R,Mark_Trumbo,16
"10/01/2016
",BAL,At NYA,1,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,R,Mark_Trumbo,16
"10/02/2016
",BAL,At NYA,1,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,R,Mark_Trumbo,5
"04/04/2016
",SDN,Vs. LAN,1,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,S,Yangervis_Solarte,7
"04/05/2016
",SDN,Vs. LAN,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,S,Yangervis_Solarte,0
"04/06/2016
",SDN,Vs. LAN,1,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,S,Yangervis_Solarte,3
"04/08/2016
",SDN,At COL,1,5,0,3,2,0,0,4,1,0,0,1,0,0,0,0,0,0,S,Yangervis_Solarte,23
"04/09/2016
",SDN,At COL,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,S,Yangervis_Solarte,5
"05/21/2016
",SDN,Vs. LAN,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,S,Yangervis_Solarte,4
"05/22/2016
",SDN,Vs. LAN,1,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,S,Yangervis_Solarte,2
"05/23/2016
",SDN,At SFN,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,S,Yangervis_Solarte,0
"05/24/2016
",SDN,At SFN,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,S,Yangervis_Solarte,5
"05/25/2016
",SDN,At SFN,1,5,1,2,1,0,1,2,0,0,0,2,0,0,0,0,0,0,S,Yangervis_Solarte,21
"05/27/2016
",SDN,At ARI,1,5,2,2,0,0,2,4,0,0,0,0,0,0,0,0,0,0,S,Yangervis_Solarte,32
"05/28/2016
",SDN,At ARI,1,4,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,S,Yangervis_Solarte,12
"05/29/2016
",SDN,At ARI,1,3,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,S,Yangervis_Solarte,9
"05/30/2016
",SDN,At SEA,1,3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,S,Yangervis_Solarte,2
"05/31/2016
",SDN,At SEA,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,Yangervis_Solarte,3
"06/01/2016
",SDN,Vs. SEA,1,4,2,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,S,Yangervis_Solarte,15
"06/02/2016
",SDN,Vs. SEA,1,5,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,S,Yangervis_Solarte,12
"06/03/2016
",SDN,Vs. COL,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,S,Yangervis_Solarte,2
"06/04/2016
",SDN,Vs. COL,1,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,S,Yangervis_Solarte,3
"06/06/2016
",SDN,Vs. ATL,1,4,1,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,S,Yangervis_Solarte,21
"06/07/2016
",SDN,Vs. ATL,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,S,Yangervis_Solarte,2
"06/08/2016
",SDN,Vs. ATL,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,S,Yangervis_Solarte,2
"06/10/2016
",SDN,At COL,1,3,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,S,Yangervis_Solarte,2
"06/11/2016
",SDN,At COL,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,S,Yangervis_Solarte,2
"06/12/2016
",SDN,At COL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,Yangervis_Solarte,0
"06/13/2016
",SDN,Vs. MIA,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,S,Yangervis_Solarte,0
"06/15/2016
",SDN,Vs. MIA,1,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,S,Yangervis_Solarte,7
"06/16/2016
",SDN,Vs. WSH,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,Yangervis_Solarte,0
"06/17/2016
",SDN,Vs. WSH,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,S,Yangervis_Solarte,2
"06/18/2016
",SDN,Vs. WSH,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,S,Yangervis_Solarte,7
"06/19/2016
",SDN,Vs. WSH,1,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,S,Yangervis_Solarte,9
"06/21/2016
",SDN,At BAL,1,5,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,S,Yangervis_Solarte,10
"06/22/2016
",SDN,At BAL,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,S,Yangervis_Solarte,2
"06/23/2016
",SDN,At CIN,1,4,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,S,Yangervis_Solarte,7
"06/24/2016
",SDN,At CIN,1,5,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,S,Yangervis_Solarte,15
"06/25/2016
",SDN,At CIN,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,S,Yangervis_Solarte,5
"06/26/2016
",SDN,At CIN,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,Yangervis_Solarte,3
"06/28/2016
",SDN,Vs. BAL,1,5,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,S,Yangervis_Solarte,10
"06/29/2016
",SDN,Vs. BAL,1,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,S,Yangervis_Solarte,5
"07/01/2016
",SDN,Vs. NYA,1,2,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,S,Yangervis_Solarte,16
"07/02/2016
",SDN,Vs. NYA,1,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,S,Yangervis_Solarte,0
